Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
9392,29,FV,85,15854,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,5,1955,1962,Gable,CompShg,Plywood,Wd Sdng,BrkFace,80,TA,TA,BrkTil,Gd,TA,No,Rec,200,Unf,99,1175,1134,GasA,TA,Y,SBrkr,1637,469,37,1992,0,0,2,0,4,1,Gd,8,Typ,0,NA,Attchd,1916,Unf,2,664,TA,TA,Y,121,18,49,42,47,2,NA,NA,NA,24,12,2009,WD,Normal,129026
9393,92,RL,NA,22101,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,4,4,1966,1961,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,Av,LwQ,820,Unf,179,176,507,GasA,Ex,Y,SBrkr,531,777,16,1434,1,0,1,1,3,1,Gd,6,Typ,0,Gd,Attchd,2002,Fin,2,415,TA,TA,Y,308,21,33,40,11,20,NA,NA,NA,377,10,2008,WD,Normal,121497
9394,86,RL,50,14970,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NPkVill,Norm,Norm,1Fam,2Story,6,6,1973,1973,Gable,CompShg,HdBoard,VinylSd,None,0,Gd,TA,CBlock,Gd,TA,No,Rec,715,Unf,389,99,844,GasA,TA,Y,SBrkr,747,915,50,1768,0,0,2,1,3,1,TA,7,Typ,0,Gd,Detchd,1986,Unf,2,620,TA,TA,Y,112,14,12,1,155,24,NA,NA,NA,237,2,2007,WD,Normal,237856
9395,116,RM,50,3049,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,6,6,1970,1966,Gable,CompShg,BrkFace,HdBoard,BrkFace,0,TA,TA,BrkTil,TA,TA,Av,Unf,91,Unf,159,133,395,GasA,TA,Y,SBrkr,462,754,39,1212,0,0,2,1,4,1,TA,6,Typ,0,NA,Attchd,2002,Unf,1,337,TA,TA,Y,18,78,36,5,71,42,NA,NA,NA,976,9,2008,WD,Normal,78419
9396,61,RL,64,17638,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,5,2,1969,1950,Gable,CompShg,CemntBd,Wd Sdng,None,0,Gd,TA,CBlock,TA,TA,No,Unf,286,Unf,52,485,850,GasA,Gd,Y,SBrkr,886,290,35,998,0,0,1,0,2,1,Gd,5,Typ,1,TA,BuiltIn,1950,Fin,1,297,TA,TA,Y,25,49,72,59,2,115,NA,NA,NA,520,6,2008,WD,Normal,90881
9397,25,RL,36,19440,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1985,1969,Gable,CompShg,Wd Sdng,Plywood,None,1,TA,TA,CBlock,Gd,TA,No,NA,1381,Rec,212,460,1589,GasA,Ex,Y,SBrkr,1648,38,8,1424,1,0,1,0,3,1,Gd,6,Typ,1,Gd,Attchd,1970,RFn,2,481,TA,TA,Y,142,22,81,16,27,31,NA,NA,NA,84,6,2009,WD,Normal,214539
9398,75,RL,65,5776,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1.5Fin,6,5,1986,1990,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,TA,TA,No,Unf,809,Unf,362,631,2010,GasA,Fa,Y,SBrkr,1450,288,69,1517,1,0,1,1,2,1,TA,6,Typ,0,NA,Attchd,1950,Fin,1,275,TA,TA,Y,62,76,103,20,20,63,NA,NA,NA,42,9,2007,WD,Normal,196604
9399,49,RL,77,10336,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,4,2008,1981,Gable,CompShg,VinylSd,HdBoard,BrkFace,254,Gd,TA,PConc,Gd,TA,No,GLQ,355,Unf,152,1251,1617,GasA,Ex,Y,SBrkr,1838,150,100,2022,0,0,2,1,3,1,Gd,8,Typ,0,Gd,Attchd,2007,RFn,2,432,TA,TA,Y,201,131,40,41,1,23,NA,NA,NA,1406,8,2009,WD,Normal,244741
9400,26,RL,NA,10216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,5,5,1929,1985,Gable,CompShg,WdShing,Stucco,None,148,TA,TA,CBlock,TA,TA,No,Unf,72,Unf,171,676,874,GasA,Gd,Y,SBrkr,990,81,40,780,0,0,0,0,3,1,TA,4,Typ,1,TA,Attchd,2000,Unf,2,466,TA,TA,Y,140,11,121,14,28,31,NA,NA,NA,12,7,2006,WD,Normal,67074
9401,123,RL,55,8109,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1987,1985,Gable,CompShg,MetalSd,HdBoard,None,0,Gd,TA,CBlock,Gd,TA,No,ALQ,602,Unf,242,252,841,GasA,Ex,Y,SBrkr,813,803,18,1644,0,1,2,1,4,1,Gd,8,Typ,0,NA,Attchd,1958,Fin,1,340,TA,TA,Y,92,141,45,7,79,57,NA,NA,NA,683,8,2008,WD,Normal,195455
9402,54,RL,60,3226,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,Duplex,1Story,7,4,2001,1995,Gable,CompShg,VinylSd,MetalSd,None,0,TA,TA,CBlock,Gd,TA,No,ALQ,578,Unf,112,251,1015,GasA,Ex,Y,SBrkr,1045,192,2,984,0,0,2,0,2,1,Gd,5,Typ,0,NA,Detchd,1999,RFn,0,94,Fa,TA,Y,3,101,48,17,26,50,NA,NA,NA,81,1,2009,WD,Normal,140513
9403,48,RL,85,13341,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,Norm,1Fam,2Story,8,7,2006,2010,Gable,CompShg,HdBoard,VinylSd,BrkFace,183,TA,TA,PConc,Ex,TA,Av,BLQ,776,Unf,121,764,1449,GasA,Ex,Y,SBrkr,1436,519,23,2032,1,0,1,2,3,1,TA,8,Typ,2,TA,Attchd,1965,RFn,3,735,TA,TA,Y,370,77,2,52,13,16,NA,NA,NA,680,8,2009,WD,Normal,369811
9404,127,RL,NA,15193,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,TwnhsE,2Story,4,7,1920,1970,Gable,CompShg,MetalSd,MetalSd,None,176,Gd,TA,CBlock,Gd,TA,Av,GLQ,639,Unf,37,392,725,GasA,Ex,Y,SBrkr,1033,746,39,1939,0,0,1,1,3,1,TA,8,Typ,1,TA,Basment,2004,Fin,1,166,TA,TA,Y,113,1,150,21,78,29,NA,NA,NA,213,1,2008,WD,Partial,132880
9405,66,RL,40,4237,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,2Story,7,6,1991,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,161,Gd,TA,PConc,TA,TA,No,Unf,453,Unf,78,1697,1672,GasA,Ex,Y,SBrkr,1348,164,8,1410,1,0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,1954,RFn,2,539,TA,TA,Y,60,55,83,77,0,1,NA,NA,NA,287,10,2009,COD,Normal,210384
9406,111,RL,NA,8591,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,2Story,7,7,1959,2007,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,220,Gd,TA,BrkTil,TA,TA,No,Rec,627,Unf,43,85,594,GasA,TA,Y,SBrkr,1140,680,43,1914,1,0,2,1,4,1,Gd,8,Typ,0,NA,BuiltIn,1977,Fin,1,331,TA,TA,Y,7,96,26,61,93,1,NA,NA,NA,243,11,2008,WD,Normal,277387
9407,93,RL,NA,4955,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,4,6,1966,1958,Gable,CompShg,Wd Sdng,Plywood,None,0,TA,TA,CBlock,TA,TA,No,LwQ,1018,Unf,94,108,704,GasA,TA,Y,SBrkr,551,279,8,555,1,0,1,1,1,1,TA,4,Typ,0,NA,Attchd,1920,Unf,2,470,TA,TA,Y,44,11,94,60,5,14,NA,NA,NA,85,10,2008,WD,Normal,70938
9408,52,RL,52,22274,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1951,1967,Gable,CompShg,HdBoard,VinylSd,None,0,TA,TA,PConc,TA,TA,No,BLQ,341,Unf,113,602,1222,GasA,Ex,Y,SBrkr,1310,62,24,1135,0,0,1,0,2,1,Gd,4,Typ,0,NA,Detchd,1955,Unf,2,444,TA,TA,Y,23,7,75,27,22,8,NA,NA,NA,256,10,2006,WD,Normal,148041
9409,69,RL,60,11342,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,6,5,1985,1998,Gable,CompShg,VinylSd,VinylSd,None,246,TA,TA,CBlock,Gd,TA,No,GLQ,647,Unf,102,1021,1608,GasA,Ex,Y,SBrkr,1548,303,59,1902,0,0,2,0,3,1,Gd,8,Typ,1,TA,Detchd,1997,RFn,1,377,TA,TA,Y,72,136,122,52,20,28,NA,NA,NA,715,9,2008,COD,Normal,262118
9410,68,RL,70,2926,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,1Story,4,4,1985,1970,Gable,CompShg,Plywood,HdBoard,None,0,Gd,TA,CBlock,TA,TA,No,GLQ,303,Unf,313,64,880,GasA,TA,Y,SBrkr,725,23,31,428,1,0,1,0,2,1,Gd,4,Typ,0,NA,Detchd,2006,Fin,0,86,TA,TA,Y,77,27,86,50,36,13,NA,NA,NA,401,6,2008,WD,Normal,86604
9411,33,RL,60,14724,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,5,6,1976,1967,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,CBlock,Gd,TA,Mn,ALQ,323,Unf,34,349,449,GasA,TA,Y,SBrkr,536,456,15,905,0,0,1,0,3,1,Gd,5,Typ,2,Fa,Detchd,1955,Fin,1,247,TA,TA,Y,107,17,58,25,29,65,NA,NA,NA,253,8,2008,WD,Normal,157786
9412,40,RM,24,10546,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,1Story,4,6,1897,1978,Gable,CompShg,Stucco,AsbShng,None,0,TA,TA,BrkTil,TA,TA,No,BLQ,168,Unf,132,256,656,GasA,Gd,Y,SBrkr,1219,41,54,944,0,0,1,0,2,2,TA,3,Typ,0,NA,Detchd,1994,Unf,1,288,TA,TA,Y,21,25,96,29,15,75,NA,NA,NA,762,6,2007,WD,Normal,59284
9413,56,RL,115,5890,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,6,1984,1974,Gable,CompShg,Wd Sdng,HdBoard,None,0,Gd,TA,PConc,TA,TA,No,BLQ,511,Unf,146,811,848,GasA,TA,Y,SBrkr,958,708,41,1770,0,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,1998,Unf,2,445,TA,TA,Y,11,183,5,11,62,49,NA,NA,NA,643,5,2009,WD,Normal,149952
9414,112,RL,60,3687,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Sawyer,Norm,Norm,TwnhsE,1Story,5,7,1930,1968,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,TA,CBlock,Gd,TA,No,Unf,161,Unf,68,841,1126,GasA,TA,Y,SBrkr,634,314,57,822,1,0,1,0,3,1,TA,5,Typ,0,NA,Attchd,1948,Unf,1,367,TA,TA,Y,95,12,76,33,23,23,NA,NA,NA,1406,3,2009,WD,Normal,89878
9415,124,RM,114,8180,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,TwnhsE,1Story,9,6,1971,1982,Gable,CompShg,Stucco,Wd Shng,BrkFace,238,TA,TA,PConc,TA,TA,No,Unf,574,Unf,58,1239,1721,GasA,Ex,Y,SBrkr,1556,665,43,2034,0,0,2,0,3,1,Fa,8,Typ,2,Fa,Detchd,1999,Fin,1,390,TA,TA,Y,108,220,60,10,56,23,NA,NA,NA,732,11,2006,WD,Normal,262593
9416,45,RL,48,14097,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,7,5,1999,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,304,Gd,TA,PConc,Gd,TA,Mn,Rec,711,LwQ,246,264,989,GasA,Ex,Y,SBrkr,1246,518,14,1637,1,0,2,1,3,1,Gd,6,Typ,0,NA,Attchd,2000,Fin,3,604,TA,TA,Y,296,55,13,45,35,4,NA,NA,NA,132,1,2009,WD,Normal,295675
9417,68,RL,90,8170,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,6,1983,1990,Gable,CompShg,Wd Sdng,CmentBd,BrkFace,0,TA,TA,CBlock,Gd,TA,Mn,Rec,996,Unf,274,6,315,GasA,TA,Y,SBrkr,1046,219,66,1131,2,0,1,1,3,1,TA,6,Typ,0,NA,Attchd,1972,Fin,2,501,TA,TA,Y,110,9,69,16,113,15,NA,NA,NA,502,2,2010,WD,Normal,111312
9418,62,RL,35,4031,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,3,2006,2001,Gable,CompShg,Wd Sdng,Plywood,BrkFace,60,Gd,TA,CBlock,Gd,TA,No,GLQ,882,Unf,193,209,1204,GasA,TA,Y,SBrkr,1424,123,14,1406,0,0,2,1,3,1,TA,6,Typ,0,NA,Attchd,1995,Unf,2,745,TA,TA,Y,169,101,4,16,112,32,NA,NA,NA,325,5,2007,WD,Normal,172097
9419,40,RL,NA,16934,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1Fam,1Story,7,5,2005,1989,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,CBlock,Gd,TA,No,Unf,668,Unf,158,1094,1798,GasA,Ex,Y,SBrkr,1427,340,34,1924,1,0,1,1,3,1,TA,7,Typ,0,NA,Attchd,1924,Unf,3,1049,TA,TA,Y,132,23,58,4,59,79,NA,NA,NA,1048,4,2010,WD,Normal,258040
9420,63,RL,80,18508,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,PosN,Norm,1Fam,1Story,6,8,1992,2000,Hip,CompShg,MetalSd,VinylSd,BrkFace,99,Gd,TA,CBlock,TA,Fa,No,LwQ,1401,Unf,65,666,1795,GasA,Ex,Y,SBrkr,2170,329,15,2536,1,0,2,1,4,1,Gd,9,Typ,1,TA,Attchd,1995,RFn,3,821,TA,TA,Y,53,101,47,29,14,31,NA,NA,NA,148,2,2009,WD,Normal,324758
9421,52,RL,80,9694,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,4,6,1914,1950,Gable,CompShg,Stucco,Stucco,None,0,TA,TA,BrkTil,TA,TA,No,LwQ,512,Unf,125,314,309,GasA,Gd,Y,SBrkr,758,529,11,1103,0,0,1,1,3,1,TA,5,Typ,1,Gd,Attchd,1952,Unf,3,707,TA,TA,Y,152,48,84,24,70,27,NA,MnPrv,NA,637,8,2007,WD,Normal,81541
9422,27,RL,52,20689,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1975,1988,Hip,CompShg,HdBoard,VinylSd,None,245,TA,TA,PConc,Gd,TA,No,ALQ,617,Unf,153,477,1485,GasA,TA,Y,SBrkr,1668,367,64,2042,1,0,2,1,2,1,TA,8,Typ,2,TA,Attchd,1940,Fin,2,656,TA,TA,Y,155,165,22,55,39,6,NA,MnPrv,NA,213,8,2008,WD,Normal,307711
9423,101,RL,70,8000,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,7,7,1924,1998,Gable,CompShg,AsbShng,BrkFace,None,84,TA,TA,CBlock,TA,TA,No,Unf,67,Unf,58,1037,944,GasA,TA,Y,SBrkr,1515,616,27,2121,0,0,2,0,3,1,TA,7,Typ,1,NA,Attchd,1949,Unf,2,591,TA,TA,Y,15,53,174,0,44,10,NA,NA,NA,155,10,2008,WD,Normal,192473
9424,31,RL,60,31160,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Veenker,Norm,Norm,1Fam,1Story,6,6,1963,1956,Hip,CompShg,MetalSd,Wd Sdng,None,160,Gd,TA,PConc,Gd,TA,No,GLQ,731,Unf,75,27,1160,GasA,TA,Y,SBrkr,1338,171,41,1498,1,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,1992,RFn,3,753,TA,TA,Y,89,10,14,12,84,83,NA,NA,NA,142,2,2006,WD,Normal,207713
9425,22,RL,67,14613,Pave,NA,IR2,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,6,4,1988,1987,Gable,CompShg,Wd Sdng,Stucco,None,0,TA,TA,PConc,Gd,TA,No,ALQ,965,Unf,181,140,1417,GasA,Ex,Y,SBrkr,1218,99,7,1117,1,0,2,0,3,1,TA,5,Typ,1,Fa,Attchd,1976,Fin,2,634,TA,TA,Y,80,7,96,1,71,7,NA,NA,NA,301,6,2008,WD,Normal,164091
9426,50,RL,70,13258,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1.5Fin,5,7,1936,1987,Hip,CompShg,HdBoard,MetalSd,None,0,TA,TA,BrkTil,Gd,TA,No,GLQ,587,Unf,331,36,855,GasA,Ex,Y,SBrkr,1082,503,2,1391,1,0,1,1,4,1,TA,7,Typ,0,Gd,Attchd,1998,RFn,1,313,Fa,TA,Y,71,25,44,53,61,30,NA,NA,NA,214,1,2007,WD,Normal,166358
9427,70,RL,40,7369,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,7,6,1972,1967,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,PConc,Gd,TA,No,Unf,424,Unf,50,293,964,GasA,TA,N,SBrkr,1252,683,22,2065,0,0,1,1,3,1,Ex,7,Typ,1,Gd,Detchd,1925,RFn,2,604,TA,TA,Y,222,141,19,15,14,31,NA,NA,NA,322,4,2006,WD,Normal,241708
9428,26,RM,80,4234,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1964,1994,Gable,CompShg,VinylSd,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,59,Unf,21,991,477,GasA,TA,Y,SBrkr,715,108,6,634,0,0,1,0,2,1,TA,5,Typ,0,NA,Attchd,2007,Unf,2,564,TA,TA,Y,153,26,47,49,59,12,NA,NA,NA,910,3,2007,WD,Normal,74605
9429,44,RL,65,3743,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Feedr,Norm,1Fam,1Story,6,5,2003,1980,Gable,CompShg,HdBoard,VinylSd,None,0,TA,TA,PConc,Gd,TA,No,Unf,189,Unf,28,278,1099,GasA,Ex,Y,SBrkr,1058,405,43,1602,0,0,2,1,3,1,Ex,6,Min2,0,Gd,BuiltIn,NA,Fin,1,195,TA,TA,Y,265,6,39,3,34,59,NA,NA,NA,355,6,2009,WD,Normal,138970
9430,72,RL,53,4470,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,Norm,1Fam,1.5Fin,5,5,1967,1996,Gable,CompShg,CemntBd,Plywood,BrkFace,0,TA,TA,BrkTil,Ex,TA,Av,GLQ,121,Unf,94,313,762,GasA,TA,Y,SBrkr,979,340,24,1077,0,0,2,1,3,1,Gd,6,Typ,1,Gd,Attchd,2008,RFn,1,252,TA,TA,Y,93,64,48,17,157,28,NA,NA,NA,611,5,2008,WD,Normal,135128
9431,80,RL,85,23329,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,4,1958,1950,Gable,CompShg,VinylSd,VinylSd,None,106,TA,TA,PConc,Gd,Gd,No,GLQ,899,Unf,170,622,1502,GasA,TA,Y,SBrkr,1197,870,27,2154,1,0,2,0,4,1,Gd,8,Typ,1,NA,Attchd,1975,RFn,2,543,TA,TA,Y,47,77,107,5,40,41,NA,NA,NA,476,6,2006,WD,Normal,222605
9432,104,RL,129,2498,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1.5Fin,6,6,1969,1963,Gable,CompShg,Plywood,Wd Sdng,None,178,TA,TA,CBlock,TA,TA,No,Unf,15,Unf,39,1060,1223,GasA,TA,Y,SBrkr,737,397,51,1061,0,0,2,1,4,1,TA,7,Typ,1,NA,BuiltIn,1941,Fin,1,257,TA,TA,Y,4,73,28,19,71,44,NA,NA,NA,115,5,2010,ConLI,Partial,134727
9433,95,RL,NA,4979,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,6,1997,1996,Gable,CompShg,VinylSd,VinylSd,BrkFace,106,Gd,TA,PConc,Gd,TA,No,Unf,148,Unf,37,526,685,GasA,Ex,Y,SBrkr,747,1075,15,1664,0,0,3,1,3,1,Gd,8,Typ,0,Gd,BuiltIn,1998,RFn,1,343,TA,TA,Y,60,40,22,8,8,15,NA,NA,NA,268,5,2010,WD,Normal,162921
9434,61,RL,65,17615,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,2007,2010,Gable,CompShg,VinylSd,VinylSd,None,0,Gd,TA,PConc,Gd,TA,Mn,Unf,295,Unf,140,914,1375,GasA,Ex,Y,SBrkr,1353,332,9,1765,0,0,2,1,2,1,Gd,7,Typ,1,Gd,Attchd,2005,Fin,2,708,TA,TA,Y,447,100,15,9,21,13,NA,NA,NA,60,8,2008,WD,Alloca,248576
9435,43,RL,65,6139,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,6,6,1979,1990,Gable,CompShg,CemntBd,AsbShng,None,0,Gd,TA,CBlock,Gd,TA,Av,ALQ,721,Unf,88,490,829,GasA,Ex,Y,SBrkr,845,610,29,1358,1,0,1,1,3,1,Gd,5,Typ,1,NA,Attchd,1975,Fin,1,289,TA,TA,Y,48,95,75,3,73,40,NA,NA,NA,52,4,2007,WD,Normal,173848
9436,37,RL,85,3516,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,6,5,1970,1979,Gable,CompShg,VinylSd,VinylSd,Stone,0,TA,TA,CBlock,Gd,TA,No,Unf,346,Unf,50,733,1245,GasA,Ex,Y,SBrkr,1233,50,33,933,1,0,1,0,3,1,TA,6,Typ,1,NA,Detchd,2004,Fin,2,326,TA,TA,Y,47,23,34,25,7,18,NA,NA,NA,18,8,2007,WD,Normal,102105
9437,72,RM,60,10127,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1Story,8,6,1979,1972,Hip,CompShg,Plywood,Wd Sdng,None,0,Gd,TA,CBlock,NA,TA,Av,Unf,127,Unf,123,778,896,GasA,Ex,Y,SBrkr,1222,913,55,2141,1,0,3,1,3,1,Gd,6,Typ,1,TA,Attchd,1971,Fin,2,440,TA,TA,Y,77,125,179,10,16,83,NA,NA,NA,416,8,2009,New,Normal,248558
9438,63,RL,63,8400,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Crawfor,Feedr,Norm,TwnhsE,1.5Fin,6,3,1959,1953,Gable,CompShg,BrkFace,BrkFace,None,0,Gd,TA,PConc,TA,TA,No,Unf,128,Unf,120,1044,1012,GasA,TA,Y,SBrkr,1578,307,62,2051,1,0,2,0,2,1,TA,9,Min1,1,Gd,Detchd,2009,Unf,2,476,TA,TA,Y,101,5,155,33,37,32,NA,NA,NA,370,2,2008,WD,Normal,150546
9439,87,RL,68,4040,Pave,NA,IR1,Lvl,AllPub,CulDSac,Gtl,Somerst,Norm,Norm,1Fam,SLvl,5,6,1976,1964,Gable,CompShg,Wd Sdng,Plywood,None,0,Gd,TA,CBlock,TA,TA,No,GLQ,259,Unf,10,561,475,GasA,Gd,Y,SBrkr,923,525,29,1482,0,0,1,2,3,1,TA,6,Typ,0,NA,Detchd,1993,Unf,1,407,TA,TA,Y,116,94,50,2,17,53,NA,NA,NA,767,7,2007,WD,Normal,122497
9440,100,RL,75,4862,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,4,5,1953,1963,Gable,CompShg,CemntBd,Plywood,None,0,TA,TA,PConc,TA,TA,No,Unf,308,Unf,113,954,1400,GasA,TA,Y,SBrkr,629,198,67,712,1,0,1,0,2,1,Gd,3,Typ,0,NA,BuiltIn,2006,RFn,0,93,TA,TA,N,119,12,81,24,31,14,NA,NA,NA,708,7,2007,WD,Normal,84282
9441,91,RM,65,7216,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,SLvl,5,6,1876,1952,Gable,CompShg,AsbShng,ImStucc,None,0,TA,TA,BrkTil,Gd,TA,Av,NA,461,Unf,151,148,218,GasA,Fa,Y,SBrkr,844,532,75,1195,0,0,1,0,4,1,TA,6,Typ,0,NA,Detchd,1930,Unf,0,35,NA,TA,Y,54,0,103,17,127,13,NA,NA,NA,598,1,2009,WD,Normal,84573
9442,81,RL,50,1446,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,Norm,1Fam,1Story,6,7,2008,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,0,TA,TA,PConc,Ex,TA,No,Unf,3,Unf,90,1391,706,GasA,Ex,Y,SBrkr,779,1093,5,1679,0,0,2,1,3,1,Ex,8,Typ,1,NA,Attchd,1950,Fin,3,600,TA,TA,Y,395,85,1,9,19,61,NA,NA,NA,39,6,2009,WD,Normal,241370
9443,100,RL,60,3209,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,1Fam,2Story,5,4,1981,1971,Gable,CompShg,Wd Sdng,HdBoard,None,0,TA,TA,CBlock,Gd,TA,No,Unf,12,Unf,45,656,789,GasA,Ex,Y,SBrkr,1107,332,27,1370,0,0,2,0,3,1,Gd,8,Typ,1,Gd,Attchd,2003,Unf,2,467,TA,TA,Y,3,15,15,32,19,53,NA,NA,NA,360,11,2007,WD,Normal,88228
